person_id,name_style,email_promotion,person_type,title,first_name,middle_name,last_name,suffix,additional_contact_info
9261729c-983f-48d6-90d0-f697c546dc2f,0.0,1.0,IN,,Sabrina,A,Ruiz,,
c2dafa53-aa40-48d2-a95f-be0b08b03985,0.0,0.0,IN,,Jada,,Perez,,
74e7c6eb-334b-49c8-8669-9a13a4461847,0.0,1.0,IN,,Danielle,,Cox,,
64f1f6d6-8ac4-4123-98fe-90db5e2246df,0.0,0.0,IN,,Kristi,,Raman,,
c3154eb6-ea5b-462b-8329-cbcc206181c3,0.0,0.0,IN,,Louis,K,Wu,,
751d8c40-9946-4c7b-a0c2-5bff8b789c5a,0.0,1.0,IN,,Amanda,S,Diaz,,
d15a9530-78dd-45ad-ba5b-1223adc1f89e,0.0,0.0,IN,,Alexandra,,Scott,,
342a8abf-8c22-4a5d-a166-9778743e6342,0.0,2.0,IN,,Wyatt,,Jackson,,
8b1f4f73-1350-4e54-bdf7-ea02f80f9890,0.0,0.0,IN,,Latoya,H,Deng,,
85b1c7f4-92c9-43f8-b144-5c01302c03d4,0.0,0.0,IN,,John,,Brown,,
2ac348ea-8bbe-481a-8844-06ec9aadf840,0.0,2.0,IN,,Devin,S,Hernandez,,
db034426-3f8c-49b9-b231-ef624f59f0f8,0.0,2.0,IN,,Ruben,,Torres,,
5ec45867-a5ba-4bee-b1cd-300603e966e7,0.0,2.0,IN,,Jesse,,Morris,,
dd0cb43a-bdd3-4c05-9ee0-7820a8736312,0.0,0.0,IN,,Jack,S,Hughes,,
be697075-23ac-46f7-ab39-43b37f7f2de6,0.0,0.0,IN,,Tasha,A,Jai,,
e846ca31-6242-452d-88f2-6e8a8f0a2166,0.0,1.0,IN,,Devin,,Parker,,
faa36ebd-4ed2-4e1e-a8be-dd33fa63a6f2,0.0,0.0,IN,,Jamie,M,Lu,,
4a7962be-ede3-4c1c-bccc-b6e4c5b6cba1,0.0,1.0,IN,,Rafael,A,Tang,,
216552f2-17d2-49dd-9721-7b292164bd4e,0.0,0.0,IN,,Kelvin,E,Ma,,
d0fa1402-6428-4e83-82d9-450f71d84144,0.0,0.0,IN,,Katherine,M,Jackson,,
acb4c2cd-dc81-4bbf-91cc-11a6bc473ec7,0.0,1.0,IN,,Grant,D,Xie,,
6507e2e7-edd9-49d7-aac8-1363d6a465ff,0.0,2.0,IN,,Alejandro,A,Zhou,,
f45b0f1d-9331-491f-8748-c5682cc9d820,0.0,0.0,IN,,Brian,,Watson,,
38aa36b4-0ae3-4f6b-893e-0878ce69414f,0.0,0.0,IN,,Vincent,,Liu,,
676fb3b1-8cbe-4ea0-8ae4-9c7072800d68,,2.0,IN,,Francisco,,Javier Castrejón,,
07890e77-ffed-4dbb-9e25-3c0402188762,0.0,0.0,IN,,Dalton,,Ward,,
3b5424d5-447c-4669-bc5f-a22c758feed3,0.0,2.0,IN,,Jarrod,S,Mehta,,
8b61f088-0ef4-477d-9c7b-68281f57535a,0.0,0.0,IN,,Olivia,A,Rodriguez,,
b8a615d7-be2e-4173-96a6-525bf5499a44,0.0,0.0,IN,,Kyle,,Patterson,,
be435d88-1bf6-47cc-825e-9fbbe11b4d38,0.0,2.0,IN,,Vanessa,,Powell,,
a6ded725-ba57-4097-9c03-de6906cefd7c,0.0,2.0,IN,,Ross,F,Jordan,,
2370e250-7996-4327-8831-3ac1922f6cab,,1.0,GC,,Sheela,,Word,,
cbee9b62-a985-4544-bfbb-63148aa8afea,0.0,1.0,IN,,Clinton,,Alonso,,
e8cae7a0-9053-426b-b184-cce202023bb0,0.0,0.0,IN,,Sydney,,Henderson,,
8f4e6362-a05f-45cf-9ec3-b3391940c546,0.0,2.0,IN,,Abby,P,Gonzalez,,
9156285d-935c-40bf-a3ba-4d06bc441eb5,0.0,0.0,IN,,Meagan,W,Arun,,
f7dfa30f-58af-4ce8-ae79-a490588f092d,0.0,2.0,IN,,Naomi,,Alvarez,,
dfbb95ec-5521-42ec-8ba3-47c7a388f9bd,0.0,1.0,IN,,Dalton,Y,Thompson,,
a4abeb8d-e7a5-4fad-9c3f-63c323954f62,0.0,2.0,VC,Ms.,Mosha,M.,Park,,
a9e21372-a78b-4943-8e76-e8987c7819c5,0.0,1.0,IN,,Roger,,Zhao,,
86fafb13-9936-42f2-9f23-294a4f4aec31,0.0,,GC,,Michael,,Ruggiero,,
f7999339-2747-46d7-a2c5-d3a6b92b40c1,0.0,1.0,IN,,Marie,,Fernandez,,
f8d86a75-2548-41cb-80f6-1439888800be,0.0,2.0,IN,,Megan,C,Ramirez,,
8c3c37f2-9b3b-4559-8153-2e6daa8236e6,0.0,0.0,IN,,Jackson,,Lopez,,
08461bb5-c837-42b3-b301-0d3ce506dfd5,0.0,1.0,IN,,Rachael,,Raman,,
0a67eae0-6c15-4859-87bd-d6a2c8edc3b3,0.0,1.0,IN,,Stefanie,,Smith,,
c3cde3eb-8df7-4c7f-9ac4-5075ed9dfd73,0.0,1.0,IN,,Aaron,J,Carter,,
1f0140fd-9343-4e20-af0f-8291c350cbfd,0.0,0.0,IN,,Franklin,,Pal,,
a5c0f5db-092e-4202-ad24-abb8deac44df,0.0,0.0,IN,,Dana,S,Serrano,,
d0ea48a8-9f33-4eaf-b2ca-07fccf7d4615,0.0,1.0,IN,,Noah,,King,,
30a921cd-f24b-4169-b4d8-cd4824615f05,0.0,1.0,EM,,Rebecca,A,Laszlo,,
416e9285-9d16-474a-9c9b-87a9dbb4ba23,0.0,1.0,IN,,Bruce,E,Fernandez,,
3fd8dec3-49d2-4e6b-b61d-d2e03cc62f42,0.0,0.0,IN,,Francisco,M,Perez,,
f3f29678-df53-42d7-b6eb-9227ac5995ce,0.0,0.0,IN,,Gilbert,,Gao,,
75ac10f9-155b-45ff-b7cf-5d5b3d0649e2,0.0,2.0,IN,,Aaron,,Powell,,
8d9c71fb-aaa1-45ba-8ca6-3a413c5bd442,0.0,2.0,IN,,Julia,J,Diaz,,
06a7707a-ada8-4b8b-904a-ee7646eba506,0.0,0.0,IN,,Rafael,,Sun,,
5f84645f-3313-4a1d-8258-964a25598670,0.0,1.0,,,Larry,,Gill,,
65e48127-f188-42f2-a2d5-7781437fed22,0.0,0.0,EM,,Frank,S,Pellow,,
153b0d50-b6e6-4c30-97b2-321349f253b1,0.0,0.0,IN,,Terrence,,Luo,,
ecf81069-3c23-4e46-b332-2108cecfb4be,0.0,0.0,IN,,Cole,,Sanchez,,
b4da039b-747b-49ff-941a-57f1f94b0092,0.0,0.0,IN,,Christina,,Richardson,,
86c757bd-68bf-420e-b421-cbf8eb04b7e6,0.0,0.0,EM,,Sootha,T,Charncherngkha,,
fd4c1554-337a-4b40-851e-be43d55f102c,0.0,1.0,IN,,Kaitlin,,Madan,,
248b2398-9596-45bd-a979-07fc197f352a,0.0,2.0,IN,,Shawn,,Pal,,
6e571be2-3bcc-4bc1-b4be-2ca8ea460db2,0.0,0.0,IN,,Arturo,,Luo,,
f36108af-1971-4dad-84a3-6f7e4374f12c,0.0,1.0,IN,,Jay,,Sanz,,
3f273ea4-cfd2-45ee-b9b1-430be6eadf9e,0.0,1.0,IN,,Lindsey,,Deng,,
ffd367b0-9e87-47ae-8f3c-fed06197ca17,0.0,0.0,IN,,Steve,,Liang,,
15ff4fbb-9583-4d74-8e00-85e7c877c80f,0.0,0.0,IN,,Randall,M,Rubio,,
50a15ec0-9be3-44e4-afa7-8aafde02f223,0.0,0.0,IN,,Omar,I,Ma,,
e488ffc7-5142-45e3-bcb9-1c2e7d4ae762,0.0,1.0,IN,,Spencer,S,Jenkins,,
f360e4b0-396f-464f-9bf5-4f7ac3468d2e,0.0,0.0,IN,,Chloe,E,Perez,,
c23e5713-4952-49cd-be67-77b9de0e0b5e,0.0,0.0,IN,,Krystal,S,Guo,,
4281a577-7d2f-4d39-bfc2-2511b895b609,0.0,0.0,IN,,Katherine,J,Smith,,
87582b4c-6a99-425b-8713-ed5933e304e2,0.0,0.0,IN,,Franklin,,Zhao,,
6b64c3b0-9498-4b7c-94cd-2806f774537a,0.0,1.0,IN,,Timothy,H,Cook,,
38aa329a-7302-4084-b060-4311a2be7ae1,0.0,2.0,IN,,Katelyn,,Lopez,,
3c768b2b-8929-4d3e-8ba9-4562fe6838d7,0.0,0.0,IN,,Jaclyn,,He,,
6b478e19-f1ad-476b-b665-246d3e04a149,0.0,1.0,IN,,Dakota,M,Henderson,,
aeecbcf9-c8fb-44d1-8615-6b64954006a8,0.0,0.0,IN,,Keith,,Sharma,,
9f17f6fa-10f6-4562-9a50-b325b4e93e2c,0.0,2.0,IN,,Danny,,Carlson,,
86e1ad2c-8bf7-4a3d-9a15-e0ffbc8ed854,0.0,0.0,IN,,Tony,R,Black,,
6bed1250-4e37-49f6-9055-63d1b519b9e3,0.0,0.0,IN,,Savannah,J,Peterson,,
618acf0c-910c-4eb4-aef8-8fb9623ba8ee,0.0,2.0,IN,,Kaitlin,J,Srini,,
2d2ad8ee-1bb5-4fd4-ae72-09fb02d484b5,0.0,0.0,IN,,Chelsea,C,Raman,,
2d6b7e8b-25e9-4a7e-9c10-53b48b83be90,0.0,0.0,IN,,Anna,,Stewart,,
62629579-f137-48ea-91ec-4a2b756c3b38,0.0,1.0,IN,,Franklin,L,Liu,,
d9180301-1d0b-4f3e-a8ba-cfb0c1dc429d,0.0,1.0,IN,,Thomas,G,Rodriguez,,
0362608b-194f-4369-a4af-8a261693a4a0,0.0,0.0,GC,,Louis,,Johnston,,
f078e340-e206-4ad4-8af9-0d5e56d304c3,0.0,1.0,IN,,Randy,,Huang,,
acb4c2cd-dc81-4bbf-91cc-11a6bc473ec7,0.0,1.0,IN,,Grant,D,Xie,,
fcfb3826-7d04-4e1a-b9fe-1ca9d029ecfc,0.0,1.0,IN,,Colleen,C,Xu,,
2c8a90a7-b37f-42eb-baab-2bc397104b2a,0.0,0.0,IN,,Noah,,Jones,,
8b7e7d87-7d77-4755-840f-b08332462210,0.0,0.0,IN,,Jimmy,V,Travers,,
07fe8850-59cb-4baf-83e6-3ef0524f6666,0.0,0.0,IN,,Heidi,L,Rodriguez,,
8db87dd1-f9b1-4798-9d18-9797c5a66982,0.0,0.0,VC,Ms.,Carol,,Philips,,
95562a68-fd51-4782-86a3-39f97f8263f2,0.0,1.0,IN,,Philip,,Gomez,,
1c24425f-5df6-455e-96be-2f4f6462c6e2,0.0,0.0,IN,,Dwayne,J,Suarez,,
e44ce4be-552b-43ea-bd4d-81d9aed12982,0.0,2.0,IN,,Evelyn,,Sai,,
32a3267f-0cc5-48df-b74e-d3d22cdd4bf8,0.0,1.0,IN,,Ivan,E,Malhotra,,
98f07cde-74ea-4204-a6bb-baf272cc5f48,0.0,2.0,IN,,Alvin,,Shen,,
aa41c55b-09c4-4fb9-af51-da15eb09f7b6,0.0,0.0,IN,,Jason,L,Griffin,,
9f0a1547-c8e8-41ed-abc0-0252113db920,0.0,1.0,IN,,Jordyn,J,Jenkins,,
56a538c5-a6ba-40bd-861e-32adf8ee32f2,0.0,,IN,,Regina,M,Chandra,,
89febb9c-3086-4e48-9822-1a149c800ab6,0.0,0.0,IN,,Kristen,,Zhang,,
27d73b0b-ed48-4c42-bc39-cdfc6ef44499,0.0,0.0,IN,,Maurice,,Lal,,
62ddd67b-1c16-4b2e-a862-6a1e0ae6c48d,0.0,0.0,IN,,Vincent,F,Guo,,
eabd6226-b9d1-40b7-b9ca-0175db9716f6,0.0,0.0,EM,,Shammi,G,Mohamed,,
2922fe23-5f57-4e18-a84c-3b4d2b701dd0,0.0,0.0,IN,,Alexa,,Cook,,
6255cd04-f3e1-4a49-a869-b6a8600a3f56,0.0,0.0,IN,,Xavier,,Hayes,,
6fe8163a-eb03-473d-9506-6c37e4fb8c97,0.0,0.0,IN,,Amy,W,Zhu,,
edae0ef0-abd6-47f1-aadc-611135fdf9d1,0.0,0.0,IN,,Dawn,A,Zhang,,
0464115a-152e-4908-a5c2-d3f7e27e53b1,0.0,0.0,IN,,Ryan,,Hayes,,
7e8c0ca6-f594-4209-98a8-41ab4d85aa1c,0.0,0.0,IN,,Lauren,J,Reed,,
8abc30b9-3613-4795-80d5-c2ec281ff74e,0.0,2.0,IN,,Martin,,Rana,,
c05f9073-8d97-4cd7-b49f-66f2e8d5f11a,0.0,1.0,IN,,Alfredo,,Moreno,,
1ef4701e-ac89-40f9-b541-64959c2857e7,0.0,0.0,VC,Ms.,Michiko,,Osada,,
daec004d-2c4b-489c-b37b-f4420d28dff5,0.0,0.0,IN,,Ebony,K,Subram,,
06b22996-023c-4377-a207-2fe1021c7c81,0.0,2.0,IN,,Bonnie,,Goel,,
e3c6e194-9604-47cd-8744-ab50973f6eb6,0.0,2.0,IN,,Alexa,,Bailey,,
c61a27fc-1128-4c32-b517-1786c7375543,0.0,0.0,IN,,Jack,,Russell,,
d9ae9b9f-9996-4c4e-8767-f220ebafcf15,0.0,0.0,IN,,Sean,E,Hernandez,,
02f3c789-20e9-4d6d-a462-a4edd0124234,0.0,1.0,IN,,Grace,L,Harris,,
a3a0160d-e9fb-449f-b5a3-cf5e6e8a181d,0.0,0.0,IN,,Jennifer,L,Brooks,,
9e89842e-76f2-49f9-a3e7-4b87dcd9b9f8,0.0,0.0,IN,,Hunter,,Brown,,
d716e489-1bce-4fa1-9204-5fdab933e6b2,0.0,0.0,IN,,Jennifer,R,Harris,,
7954453f-e3d2-4bf8-8282-5db180abb671,0.0,0.0,IN,,Isaiah,M,Roberts,,
8dd790f6-2956-46db-b8bb-9dd236e2a6dd,0.0,0.0,SC,Mr.,Peter,,Waxman,,
051636a0-9161-4f55-a494-dade4bb7e99d,0.0,0.0,SC,,Andreas,,Berglund,,
d295e589-ee31-4db3-af64-9d79b385ed78,0.0,0.0,IN,,Jessica,,Henderson,,
6db432a7-06bd-471d-a8e8-59ac7d402112,0.0,0.0,IN,,Nicole,,Walker,,
9e7aa20c-41ff-42a0-b5cf-7777d10d546e,0.0,1.0,IN,,Carl,,Deng,,
e187bc98-44d7-4f1b-b648-ed5288bc5220,0.0,2.0,IN,,Blake,,Phillips,,
f60bbc4c-3357-414a-9ee8-47ce1ed6cb5a,0.0,0.0,IN,,Bailey,,Morris,,
2d75b390-37b0-446f-a2ae-d0ce5fea8c67,0.0,2.0,IN,,Latasha,,Carlson,,
0ca708ca-8450-4315-b232-d69fb0bae972,0.0,2.0,IN,,Luis,L,Hall,,
2025c875-dd0e-44ad-93d3-3dc2a63bf2ff,0.0,0.0,IN,,Danielle,,Sanchez,,
abdb1015-a196-4a89-b819-ccbc583e0b49,0.0,0.0,IN,,Mya,M,Bennett,,
4be57286-c1d7-44b9-824c-87692f61aecd,0.0,2.0,IN,,Grace,D,Watson,,
8e5dbf63-ac31-4fdd-9d4c-10e28a729e04,0.0,0.0,IN,,Briana,J,Ramos,,
a5712490-3f92-4ea7-bde6-b3fba2dfbfcd,0.0,0.0,IN,,Andres,L,Lal,,
230a0690-c24a-4859-b7b3-ccb013a77526,0.0,0.0,IN,,Noah,E,Butler,,
451676a8-02b8-439b-8658-8b2b28415530,0.0,1.0,IN,,Kristy,E,Ortega,,
0cd8f350-469c-4526-8cc1-fde55d4ec0eb,0.0,0.0,IN,,Jacquelyn,P,Torres,,
5ac71978-e05e-4223-bcdc-abae797c4b93,0.0,2.0,IN,,Russell,,Xie,,
dab71a5b-c960-4575-b94f-3c39adefd559,0.0,0.0,IN,,Brandon,,Ross,,
ab7e92a4-ba55-42ba-b0b8-2f5d8d7e6d7a,0.0,2.0,IN,,Adam,A,Campbell,,
bc538da6-92d9-4c03-98a9-63a5d5cf4260,0.0,0.0,IN,,Barbara,M,Wang,,
ba3b0227-a981-4816-9cee-09b632c488d1,0.0,2.0,SC,Mr.,Scott,A.,Colvin,,
e1588389-8124-4f29-81c1-05078c84d8da,0.0,1.0,IN,,Ebony,F,Martin,,
fb1adeb9-3c26-4589-afc0-0a66d7dd710a,0.0,0.0,IN,,Jared,J,Sanchez,,
e85b056c-130e-4270-a247-d5290f839e67,0.0,0.0,IN,,Mackenzie,A,Cox,,
7c344115-61e2-400a-9321-76c1d8e23d6e,0.0,0.0,IN,,Lacey,L,Lal,,
bf614eb6-1054-44ff-aa36-ea2ff208f1de,0.0,0.0,IN,,Haley,S,Brooks,,
c8ef9b82-24ce-4e46-8bf2-f40b66d98e89,0.0,0.0,SC,Ms.,Shelley,,Dyck,,
33172a51-d7fd-4a6d-a5e5-e47f5db7677f,0.0,1.0,IN,,Michael,,Harris,,
1fdae967-e200-4ebb-8fbd-78f86098a4f7,0.0,2.0,IN,,George,,Lopez,,
fc24223b-248f-4138-ad0a-7a718e8f6a74,0.0,0.0,IN,,Logan,,Kumar,,
07ac5159-341b-4d9d-a8e1-bcd7f153c2da,0.0,1.0,IN,,Erick,M,Sara,,
dff60214-dfb2-4d3a-a089-6c453f2a3248,0.0,1.0,IN,,Jose,D,Gonzalez,,
0cd3fedc-5a61-4103-b104-e2d46b94ab3c,0.0,0.0,GC,,Deb,,Waldal,,
1368e3c1-e4ac-48d4-aece-e99dfc0acd2e,0.0,2.0,IN,,Zachary,W,Smith,,
e46f3899-e12d-4a63-8cf0-6eb38fe76d28,0.0,0.0,IN,,Michele,,Deng,,
546f3585-d207-4294-b2e1-0de6d5dbd72c,0.0,0.0,IN,,Connor,M,Chen,,
585c26e2-fb95-47ce-96c5-18b15c7b30c3,0.0,0.0,IN,,Levi,S,Sara,,
f048024c-729b-446a-8ca2-191e725ebde8,0.0,0.0,IN,,Sierra,A,Perez,,
2d2854b7-778f-41ab-a48c-711578eb7541,0.0,2.0,GC,,Imtiaz,,Khan,,
4f3b3df7-3521-462c-af4e-aa48f1fba27b,0.0,2.0,IN,,Karl,,Xu,,
16bf6aaa-cf1d-4dc0-82c7-3a0d54d40b9e,0.0,0.0,IN,,Robert,Z,Jenkins,,
7eb658e7-7a64-42d9-995d-eb217f1a1601,0.0,0.0,IN,,Austin,F,Walker,,
e0bd2c7f-2f3a-4bd3-80ac-47288e915cd4,0.0,0.0,SC,Ms.,Susan,E.,French,,
438a86dd-e304-487b-8805-b71fb2584ad5,0.0,2.0,IN,,Naomi,S,Gutierrez,,
71a3b986-92f6-4936-81b9-d87c09b917f5,0.0,2.0,IN,,Carolyn,,Gill,,
695bcac6-63dd-4367-af37-431ff753505f,0.0,1.0,IN,,Janet,M,Ruiz,,
36f1fdc8-cca6-4041-aa35-b4735d25c5dc,0.0,2.0,IN,,Ramon,M,Wu,,
8dc122b2-66e4-4fc0-9970-66512628e9a6,0.0,2.0,IN,,Lauren,,Miller,,
ba53f257-aa07-4b8f-b3ac-8f3815d07bf3,0.0,2.0,IN,,Evelyn,W,Patel,,
534b51b1-1a99-4175-a09c-3bb47c3e1b42,0.0,2.0,IN,,Jennifer,,Kelly,,
a5aed180-a21b-4fdf-8328-5ca1cede181e,0.0,1.0,GC,,Colin,,Wilcox,,
963b36cd-8fa8-41e0-bda4-091d572c2113,0.0,0.0,IN,,Dalton,,Bell,,
1d567b0f-5008-46d6-81f3-d2c95b052dc1,0.0,1.0,IN,,Rachael,G,Patel,,
c7871052-89e1-48b7-a501-0fc4eebc7945,0.0,2.0,IN,,Garrett,J,Bell,,
301f907e-edc1-4535-bfbc-8997f885c729,0.0,1.0,IN,,Eduardo,,Simmons,,
d2a07de7-5005-4461-87d2-21185ee20b06,0.0,0.0,IN,,Arianna,,Cooper,,
22594d1e-d3f3-46ab-95e7-10081930ae50,0.0,0.0,IN,,Gerald,,Vazquez,,
7846bb14-d549-4941-ba09-280801e60405,0.0,0.0,IN,,Johnny,A,Rai,,
1cf1be3c-a8ae-4f69-a329-43899f2ec772,0.0,0.0,IN,,Cody,L,Rivera,,
011e1319-1dce-45af-abaf-8589a8a85630,0.0,0.0,IN,,Thomas,,Davis,,
f93561b7-525f-4916-b879-7a104aaa3b53,0.0,0.0,IN,,Lindsey,J,Becker,,
d791b3f7-1d23-4c32-929c-c4b042aefd00,0.0,0.0,IN,,Logan,L,Lal,,
fb4a31e1-5c9d-4660-aa94-bcbf7f2a0f34,0.0,2.0,EM,,Angela,W,Barbariol,,
29cf7688-ff23-40ce-b392-e10f84a14856,0.0,1.0,IN,,Charles,,Howard,,
e9234500-4337-48ef-80a5-deff16d7b9a0,0.0,0.0,IN,,Alexandra,,Mitchell,,
5e568df3-c40c-4785-b706-a04bd4cf8116,0.0,0.0,SC,Mr.,Jeffrey,B.,Kung,Jr.,
4edd4f0c-757b-4b12-a19e-8d222cb181a3,0.0,0.0,IN,,Megan,L,Stone,,
242a5b9e-59c0-4fb0-87ed-8777756f01a6,0.0,0.0,IN,,Gabriel,S,Carter,,
27a504ee-cbaa-45dc-96e8-f9c4e7499774,0.0,0.0,IN,,Rachel,,Anderson,,
41f8a9ff-7a54-4d68-b867-cd398851d83f,0.0,1.0,IN,,Billy,M,Dominguez,,
f22512e2-8fba-4032-8b41-8a5684d37c20,0.0,0.0,IN,,Joy,,Carlson,,
1029af59-8790-40a3-afaa-a332a0dd6a2b,0.0,0.0,IN,,Joshua,L,Harris,,
423b6dd1-e0c8-4a62-a6ce-b2e9c88fa64e,0.0,2.0,IN,,Samuel,F,Jackson,,
51ddfb61-22d8-42cf-8510-5281a84bacea,0.0,2.0,IN,,Zachary,L,Simmons,,
fc3a9c79-9063-4ff6-a660-2b585a9393ac,0.0,0.0,IN,,Christopher,,Anderson,,
c05eefe1-ab09-4da2-aa6f-9f7cf21ff835,0.0,1.0,IN,,Brandy,,Suri,,
03358975-7dad-4bc9-aca2-cc7f3d03d48b,0.0,0.0,IN,,Jay,W,Sanchez,,
6ac5a7ec-2c79-4c88-830d-7307a3aa4133,0.0,0.0,IN,,Tony,,Lal,,
a3d9222f-757b-4b5f-a293-948af17145bf,0.0,1.0,IN,,Aaron,L,Perez,,
3bf62a97-6b9b-4e76-97ad-9571ee8613e3,0.0,2.0,IN,,Samantha,A,Diaz,,
bdb207c1-47f1-429f-be07-d5fd13725fac,0.0,0.0,IN,,Ruben,A,Ruiz,,
418c03bc-3bc2-48a5-b7e4-4a91301720f8,0.0,1.0,IN,,Melvin,M,Shen,,
90f8dad4-f12d-45ea-90e4-01518c8102e1,0.0,0.0,IN,,Lucas,,Hill,,
10d15a30-28e7-42c6-974e-034d59cef92e,0.0,2.0,IN,,Samuel,A,Long,,
26492aa8-a95e-49cd-8b12-2ad9d0449de9,0.0,2.0,IN,,Jonathan,,Hall,,
b97c4dda-634a-4177-ae9a-63e9079b8a84,0.0,2.0,IN,,James,Garner,Ptaszynski,,
3b9d235a-b0e2-4732-b2cb-0efad78623f4,0.0,0.0,IN,,Russell,,She,,
b29db21b-5de2-4d43-99bb-c0cf0c63e1e2,0.0,0.0,IN,,Kendra,S,Munoz,,
ac14cc51-69ea-41e1-a960-6280270cab63,0.0,1.0,IN,,Cassie,E,Jai,,
bfaf524b-5f8a-48b4-83fc-0595104151fc,0.0,0.0,IN,,Edward,,Patterson,,
a01a329d-0e5a-4458-b34a-2f4fb79ff673,0.0,0.0,IN,,Julia,,Moore,,
7c7dd92e-aa7f-4713-8de9-2401aa480a46,0.0,1.0,IN,,Tony,,Chander,,
d4fa68e0-c9ad-4bfd-9249-ae3275004da8,0.0,1.0,IN,,Beth,A,Vazquez,,
45492909-1ab4-4322-a36e-811e54ade305,0.0,1.0,IN,,Kaitlin,,Arthur,,
40221e5a-f2de-4cc6-8c5c-f181db0e86b1,0.0,1.0,IN,,Olivia,L,Morgan,,
b8372049-dae3-4831-8142-2bf3bafa8b9f,0.0,0.0,SC,Mr.,Douglas,,Hite,,
6a0ec71d-924e-46b9-902f-d13b65634d43,0.0,0.0,IN,,Caroline,,Alexander,,
8e11b879-e907-492b-a867-18ece9d08d50,0.0,0.0,IN,,Jack,L,Wang,,
fe0328ac-bdef-4731-a674-53c6b32b5927,0.0,1.0,IN,,Warren,R,Zeng,,
79aa00bd-5915-4d2e-bc09-a35fd9242699,0.0,0.0,IN,,Chloe,,Perry,,
ffadb80b-8adb-4110-9d18-014ee3530c41,0.0,1.0,IN,,Damien,C,Shen,,
ec929859-dfca-47b8-9b5d-81120313c85d,0.0,0.0,SC,Mr.,Pei,,Chow,,
a765dc81-b458-46ce-b53d-817082300ae7,0.0,2.0,IN,,Ross,R,Malhotra,,
d55da7c0-6fd7-4c02-87ed-e655f5f3c294,0.0,1.0,IN,,Alejandro,J,Xu,,
3afa4cd6-0f0b-4fcc-bf82-3e06d4605075,0.0,0.0,IN,,Darren,,Moreno,,
909088f5-9d05-4917-8cb3-5986ba3a07e0,0.0,2.0,IN,,Jesse,,Evans,,
51a76049-2c4e-4fb0-92f6-b167ec9a75e8,0.0,1.0,IN,,Nathaniel,A,Cox,,
ef8290cc-427f-41f5-bcff-2982c60151a3,0.0,0.0,IN,,Tanya,A,Romero,,
61e4177e-cf3e-4dca-a6f3-87665036d8bc,0.0,0.0,IN,,Charles,,Parker,,
daf2ba76-92a1-490b-a62a-4a007158985d,0.0,1.0,IN,,Cindy,K,Sanchez,,
bc2ffd75-a210-4fc7-b103-631897081848,0.0,2.0,IN,,Alison,,Nara,,
5cd53e85-685a-423f-a195-f0bd6016c944,0.0,0.0,IN,,Devin,A,Flores,,
6fbe1b4a-d24d-4320-91fe-d6df545f757d,0.0,2.0,IN,,Logan,F,Nelson,,
48e3505a-cb08-434e-82dd-c4bb35bd10d1,0.0,1.0,IN,,Jessica,,Jenkins,,
07b51245-b60b-47ab-8925-b3d848b82fc0,0.0,2.0,IN,,Amanda,,Baker,,
a6f59e1a-a7be-4227-af24-0b28b09dc50e,0.0,2.0,IN,,Alexandra,,Turner,,
ef9e5d27-1af6-46c2-94c8-e93d9d466037,0.0,2.0,IN,,Gabriel,R,Roberts,,
accf56e8-378b-4ef6-88e9-64f9c07856d3,0.0,0.0,IN,,Jacqueline,,Rivera,,
c6ffd7b7-3b5c-494e-9a60-ba3d480263dd,0.0,1.0,IN,,Brandon,,Perry,,
e4a3c6be-9828-469f-ab22-9feb9aee602b,0.0,1.0,IN,,Adrian,K,Ramirez,,
1664d60a-5756-4cf6-b187-5943680d5e7a,0.0,0.0,IN,,Colleen,A,Ma,,
5e82c393-6806-43fd-bb27-21fa5ebc3faa,0.0,0.0,IN,,Ruth,D,Vance,,
aae3bc34-eb56-4842-ae11-ec5b5e09219b,0.0,2.0,IN,,Johnny,R,Nara,,
6f13952c-c59e-4f4d-a6ef-20039a2bfe42,0.0,0.0,IN,,Blake,S,Young,,
909d2acc-41f8-415f-8841-c9c8bd9c13e5,0.0,1.0,IN,,Justin,,Flores,,
fe637a46-e5db-4df8-9360-17e59c6dad10,0.0,0.0,IN,,Hailey,R,Rivera,,
ae1f07f6-af75-433a-a027-8e587629c753,0.0,2.0,IN,,Michele,,Raman,,
fc364baa-8d7f-4be0-9401-b1abaca7b225,0.0,0.0,IN,,Marie,,Moreno,,
6b6682fb-6397-44f0-bbc6-83724c720a08,,1.0,SC,Mr.,Jeff,,Hay,,
303c19c3-12c7-413b-82b2-5227bd4d8a66,0.0,2.0,IN,,Richard,C,Ramirez,,
49313273-fe27-4a4f-9812-8a5827ae199b,0.0,0.0,SC,Ms.,Doris,J.,Traube,,
f10e13dd-0e81-4468-8cc0-aa28b13dade8,0.0,1.0,IN,,Anne,,Ortega,,
5aaf91bd-fe95-4f89-8e30-8b788d584783,0.0,0.0,IN,,Mathew,A,Serrano,,
82a565ca-cd50-49e4-b25c-4c589bc1d2a4,0.0,1.0,SC,Mr.,Ranjit,Rudra,Varkey Chudukatil,,
3a9d6ccc-c8e0-4d43-9fbd-7ed6c6e2941d,0.0,0.0,IN,,Kevin,,Hernandez,,
c608795d-b43c-4140-adc0-1f7952e3057a,0.0,0.0,IN,,Edwin,M,Pal,,
